Site,AREA.UplandDeciduous,AREA.UplandShrubs,AREA.Water,AREA.Nonforest,AREA.LowlandDeciduous,AREA.UplandMixedwood,AREA.LowlandMixedwood,AREA.UplandSpruce,AREA.LowlandSpruce,AREA.Pine,AREA.Tamarack,AREA.OpenWetland,PERCENTAGE.UplandDeciduous,PERCENTAGE.UplandShrubs,PERCENTAGE.Water,PERCENTAGE.Nonforest,PERCENTAGE.LowlandDeciduous,PERCENTAGE.UplandMixedwood,PERCENTAGE.LowlandMixedwood,PERCENTAGE.UplandSpruce,PERCENTAGE.LowlandSpruce,PERCENTAGE.Pine,PERCENTAGE.Tamarack,PERCENTAGE.OpenWetland,AREA.Cutblocks,AREA.Pipeline,AREA.TransmissionLine,AREA.WellSite,PERCENTAGE.Cutblocks,PERCENTAGE.Pipeline,PERCENTAGE.TransmissionLine,PERCENTAGE.WellSite,AREA.BlockFeatures,PERCENTAGE.BlockFeatures,AREA.Road,PERCENTAGE.Road,AREA.Trail,PERCENTAGE.Trail,AREA.3DSeismicLine,AREA.SeismicLine,PERCENTAGE.3DSeismicLine,PERCENTAGE.SeismicLine,Radius,Treatment
48,1825861.212,42537.38912,0,34080.54951,0,814646.6692,53397.18101,346990.9898,2079400.455,1843480.633,116413.332,827299.4134,18.95644318,0.441631376,0,0.353830837,0,8.457818806,0.55437983,3.602527365,21.58873649,19.13937141,1.20862566,8.589182035,760221.1101,99362.47074,0,50190.99536,7.892762156,1.031600331,0,0.521092592,10011.22944,0.103938514,195792.4516,2.032754986,14332.50537,0.148802834,0,139816.6951,0,1.451603889,1750,Post
49,2666156.963,17273.4221,1020932.649,184208.855,0,612706.4539,55067.90366,957949.7064,2377121.069,498483.6267,490201.0772,329623.1965,27.68006387,0.179332813,10.5993313,1.912457872,0,6.361123524,0.571715436,9.945441857,24.6792908,5.175261178,5.08927168,3.42215078,1059427.616,116382.4312,0,44546.08245,10.99898636,1.208283373,0,0.462477801,10011.22944,0.103936668,200677.5204,2.083435694,14700.4257,0.152619942,0,148440.5275,0,1.541110797,1750,Post
50,1328334.848,0,337076.339,166608.8239,42516.07224,800967.2005,12701.18749,82640.5413,4688392.277,148377.4042,471551.4824,404609.2836,13.79045105,0,3.499445007,1.729692504,0.441391577,8.315447709,0.131860656,0.857954107,48.67375442,1.540418315,4.895533414,4.2005557,655016.1142,89361.9321,0,36046.37747,6.800218838,0.927733961,0,0.374224771,20509.04296,0.212919922,145203.8296,1.507471031,2155.316672,0.022375976,0,161896.3577,0,1.68076882,1750,Post
51,2627454.285,11385.57802,69822.34537,2488933.099,159375.1019,996116.8297,19308.29519,165548.0914,1370499.735,9997.663815,17791.24334,759966.2705,27.27664505,0.118198201,0.724853461,25.83860168,1.654536145,10.3410839,0.200447071,1.718620397,14.22770134,0.103789713,0.184697954,7.889511276,2433335.118,0,0,8800.904715,25.26141698,0,0,0.091365683,0,0,132678.6284,1.377389465,6789.168812,0.070481054,0,110254.0919,0,1.144591458,1750,Post
52,955056.7526,0,3646.575682,1492031.541,5954.64494,153221.3663,0,213496.801,5134730.809,101519.071,340504.6138,436037.4329,9.914335662,0,0.037854688,15.48860994,0.061814493,1.590573599,0,2.216286039,53.30305727,1.053857944,3.534739717,4.52645506,1409986.845,0,0,2203.62842,14.63691328,0,0,0.022875616,28666.74888,0.297586264,119338.293,1.238837263,14823.16766,0.15387762,0,75371.53252,0,0.782423318,1750,Post
53,795451.3704,0,4424.014488,827244.9049,8370.583082,205978.7963,8125.9288,876898.3464,4172357.873,1035289.006,991110.6034,386688.7011,8.256972489,0,0.045922312,8.586996862,0.086888623,2.138108397,0.084349054,9.102411274,43.31005697,10.74654361,10.28796139,4.013919752,917362.2889,0,0,0,9.522436523,0,0,0,0,0,70767.92098,0.73458768,11352.04364,0.117836885,0,46974.41322,0,0.487605468,1750,Post
54,481740.8471,0,22800.80042,619343.703,0,92841.04539,0,204462.639,6376597.445,420067.2075,962905.3758,207080.5028,5.000658259,0,0.236681219,6.42902968,0,0.963726334,0,2.122402097,66.19157348,4.360461777,9.995334109,2.149576547,562411.4885,0,0,0,5.838051043,0,0,0,60514.37554,0.628162867,89632.28672,0.930418165,26231.1594,0.272289686,0,54978.11115,0,0.570694279,1750,Post
55,1130727.191,0,0,785389.5709,0,475398.8302,22115.6736,751380.7753,4410490.955,687089.7056,1111616.922,173487.0237,11.73741405,0,0,8.152667294,0,4.934835703,0.229569803,7.799641986,45.78271305,7.132274197,11.53904159,1.800866775,747042.7319,0,0,0,7.754611307,0,0,0,2665.221963,0.027666102,70654.02216,0.733417856,5447.333725,0.056545568,0,65558.74616,0,0.680526793,1750,Post
58,795451.3704,0,4424.014488,827244.9049,8370.583082,205978.7963,46965.32176,254798.0076,4172357.873,1035289.006,991110.6034,386688.7011,8.256972489,0,0.045922312,8.586996862,0.086888623,2.138108397,0.487511096,2.644863303,43.31005697,10.74654361,10.28796139,4.013919752,917362.2889,0,0,0,9.522436523,0,0,0,0,0,70767.92098,0.73458768,11352.04364,0.117836885,0,46974.41322,0,0.487605468,1750,Post
59,1566681.871,0,34902.86389,0,0,972509.0265,0,1350353.269,3304502.211,747608.828,496152.2211,301993.4556,16.26970886,0,0.362459951,0,0,10.09933096,0,14.02317531,34.31665988,7.763782932,5.152451392,3.136147606,0,502105.0711,108499.1159,237590.5428,0,5.214270665,1.126743763,2.467334965,1058868.53,10.99615883,291362.5083,3.025747134,9219.277672,0.095740537,81074.52151,62371.57932,0.841944293,0.64771761,1750,Post
60,2012482.115,130514.0395,1207031.248,712840.2751,0,452497.9216,72666.60009,123715.0185,2136385.632,684117.9182,230887.8443,1034553.21,20.8953616,1.355111694,12.53246138,7.401335493,0,4.698231911,0.754488635,1.28451827,22.18183702,7.10311469,2.397280929,10.7416425,317446.116,239715.7071,0,197542.9147,3.296005133,2.488939575,0,2.051064505,539504.7669,5.601613599,223019.0976,2.315580671,20507.87463,0.212930815,260439.6779,30378.9511,2.704114091,0.315421023,1750,Post
61,3346429.619,30763.33777,8761.37977,579678.7346,9220.60136,970210.4784,16982.4236,346425.6003,1300855.98,126958.4995,0,153782.316,34.75259301,0.31947654,0.090986723,6.019950046,0.095755729,10.07561304,0.17636207,3.597621724,13.5093588,1.318461035,0,1.597025741,4204972.065,111507.3981,0,66439.34276,43.66853615,1.158001711,0,0.689971014,31913.14908,0.331417304,237276.7785,2.464113773,24047.7936,0.249735772,1765.121407,62393.0204,0.018330744,0.647950052,1750,Post
62,114228.6479,0,0,626864.0996,0,70426.83817,0,1337514.247,5389261.828,916440.5543,431653.0895,409732.6712,1.186041744,0,0,6.508761185,0,0.731245371,0,13.88747708,55.95697412,9.515447945,4.481875539,4.254274743,1218100.268,187301.9024,0,32399.52472,12.64759579,1.944764986,0,0.336405879,84438.5994,0.876730185,174982.418,1.816851166,0,0,13716.3657,99661.5419,0.142417709,1.034790756,1750,Post
63,1048926.923,27914.03946,349886.6799,124962.4656,18389.65793,485014.3134,0,421738.5488,3208734.26,2046915.076,570383.0366,253695.9722,10.89476705,0.289931501,3.63412721,1.297933082,0.191005717,5.037641656,0,4.380422645,33.32778626,21.26045431,5.924331026,2.635034395,66337.99168,289665.6171,0,203691.392,0.689025089,3.008636114,0,2.115657647,335133.0394,3.48088729,176135.0495,1.829441395,2877.693821,0.029889407,110279.3838,123577.8835,1.145426027,1.283552004,1750,Post
64,2734550.403,0,107779.3321,2191406.496,5954.64494,378734.9838,29769.26612,860213.8818,2120693.87,116336.5211,0,609986.049,28.38781173,0,1.118874746,22.74934665,0.061816136,3.931709361,0.309039585,8.930019976,22.01526739,1.207708315,0,6.332364215,2160729.65,0,0,5876.37038,22.43088533,0,0,0.061003555,0,0,164380.226,1.706457817,8965.207222,0.093069272,0,90001.07974,0,0.934315822,1750,Post
65,2601871.968,11385.57802,75687.09376,2772231.008,139392.6837,1110575.04,0,339615.6451,1034504.214,0,201529.2176,464415.5877,27.01126432,0.118199074,0.785743542,28.77984213,1.447101421,11.52940511,0,3.525710745,10.73967786,0,2.092170188,4.821318015,2736784.57,19690.51478,0,8009.406683,28.41185589,0.204416553,0,0.083149441,0,0,134728.6833,1.398682225,16882.30512,0.175263199,0,97682.78767,0,1.01409125,1750,Post
66,2027350.173,20407.30188,194471.9795,87598.21778,15708.52604,904447.707,38591.19971,638690.7141,2225013.959,1777646.319,211308.756,247459.7756,21.05493413,0.211938915,2.019678086,0.909746491,0.163140036,9.393092101,0.40078679,6.633087413,23.10776056,18.46164845,2.194535507,2.56997994,9258.619415,0,0,37714.36405,0.096154885,0,0,0.391680461,50689.21238,0.526430037,239196.5229,2.484162382,13697.97397,0.142259558,0,85007.10705,0,0.882836652,1750,Post
1,424302.7732,0,26820.26444,44347.69423,0,114000.3054,17060.46949,988237.3479,5345611.52,165981.3238,881027.6511,581261.6589,3.373536335,0,0.213241917,0.352598586,0,0.9063909,0.135643973,7.857253856,42.50176014,1.319680337,7.004853564,4.621481287,125073.7437,487711.7195,142925.6375,46948.05479,0.994433328,3.877686667,1.136369738,0.373273471,152969.2266,1.216224067,134266.3569,1.067521737,14673.47908,0.116665546,479407.6482,65688.87434,3.811662857,0.52227753,2000,Post
2,313573.3655,0,336987.5419,49930.9889,0,113617.4708,28026.78629,127191.3215,5655476.976,2619677.915,1338827.339,402895.0335,2.493189491,0,2.679353192,0.396996143,0,0.903360794,0.222838087,1.01128508,44.9661142,20.82878893,10.6448781,3.203376861,515716.4518,413448.3355,151225.2055,76905.08526,4.100408323,3.287285077,1.202376014,0.611464402,22736.88778,0.18077865,124657.4094,0.991138207,12017.37776,0.095548931,446801.3831,74883.79031,3.552471719,0.595393294,2000,Post
3,1118734.103,0,2004338.26,271146.7201,9387.408914,365645.7713,4280.154068,219850.6043,4001078.878,3140962.798,612177.8874,197876.7616,8.896669471,0,15.93938628,2.156278906,0.074652837,2.907777248,0.034037682,1.748349456,31.81835274,24.97832843,4.868309912,1.573603718,246793.9699,320250.6534,0,257772.5659,1.962615042,2.54677515,0,2.049921703,142571.8754,1.13379475,160899.8237,1.279546718,4965.099107,0.039484669,123344.6018,200051.202,0.980890947,1.590895833,2000,Post
4,145911.1609,238091.3271,1444155.472,471115.0602,0,111556.9964,112827.5402,599639.5899,4640516.832,2610904.397,564833.3644,791364.2428,1.160364335,1.893430788,11.48470407,3.746561333,0,0.887161469,0.89726552,4.768657788,36.90389545,20.7633215,4.49185989,6.293355749,156418.5216,251053.8541,0,75513.24738,1.243924541,1.996515802,0,0.600522115,248349.1391,1.975006448,164833.7135,1.31084669,8237.573111,0.065509629,38367.76853,99928.70908,0.305121212,0.79468705,2000,Post
5,4938636.005,99253.18549,443964.5668,81109.41808,0,286354.0467,0,773165.2953,3007930.889,678711.0121,947244.9431,1128500.848,39.25644155,0.788947975,3.529004578,0.644726018,0,2.27618332,0,6.145769439,23.90956997,5.394967183,7.529501204,8.970275912,0,132491.3339,0,26376.49446,0,1.053152793,0,0.20966261,650371.8456,5.169703602,123868.7687,0.984613377,14955.78236,0.118881164,192696.0749,42491.60961,1.531710819,0.337759128,2000,Post
6,847114.5516,67015.84144,0,72067.54284,0,0,0,244242.3426,5420540.631,541153.9306,1201733.02,792502.4949,6.733711286,0.532708743,0,0.572864704,0,0,0,1.941481722,43.08786285,4.301631135,9.552572538,6.299600194,0,276661.1227,0,75381.36885,0,2.199178518,0,0.599206298,31710.43576,0.252066168,179387.6638,1.425952056,3752.56908,0.029829161,578574.9018,47930.77174,4.599090334,0.381001575,2000,Post
7,284168.6258,0,40278.46376,112985.4078,0,194277.5386,44692.59911,26516.89046,4105408.427,2755408.088,120848.6286,519571.3895,2.258871344,0,0.320175626,0.898126946,0,1.544322367,0.35526382,0.210784156,32.63410739,21.90288372,0.960632101,4.130100286,0,210435.1062,0,77437.2154,0,1.672759721,0,0.615552495,123338.8296,0.980426839,149572.1207,1.188956649,1.235862418,9.82E-06,721415.0521,42493.72304,5.73456617,0.337784838,2000,Post
8,2147563.273,1037590.45,833582.6214,2199858.842,0,678844.0872,103629.595,71995.71051,1691059.916,800497.3457,260583.2671,1374649.301,17.07207328,8.248334485,6.626572441,17.48779737,0,5.396477091,0.823804384,0.57233054,13.4430958,6.363560748,2.071508992,10.92778681,1671089.842,369933.6771,0,324376.0673,13.28434352,2.940791047,0,2.578630424,231480.8465,1.840159042,253443.5745,2.014751942,33624.77939,0.267300482,385062.1093,36216.56079,3.061054653,0.287903871,2000,Post
9,312077.5379,212967.3172,26341.58826,139721.9351,0,124728.4984,0,393746.8924,4265354.134,61844.3347,863118.4694,798171.46,2.481012874,1.693087748,0.209415327,1.110787794,0,0.991590142,0,3.130283314,33.90951682,0.491661757,6.861782007,6.345454022,454383.7411,1063921.19,104067.4804,60883.48717,3.61234557,8.458161352,0.827335284,0.48402303,446631.2747,3.550713549,150928.6073,1.199880711,7648.266812,0.060803634,239160.3424,61470.00989,1.901322,0.488685879,2000,Post
10,1063068.512,25022.44576,119147.5194,128336.3573,0,687793.4953,0,977431.8767,3472314.076,3215243.959,913768.4745,901876.3713,8.451395649,0.198928467,0.94722289,1.020274158,0,5.467958922,0,7.770584322,27.60490012,25.56119245,7.264460216,7.169917985,1587837.21,1163829.793,174000.1397,93793.44122,12.62330729,9.252447932,1.383301271,0.745657944,508706.7321,4.04421899,175051.6926,1.391661117,17567.692,0.139663168,183905.2944,86001.65609,1.46204726,0.683713245,2000,Post
12,1458879.292,2919258.002,1153068.372,381609.9656,0,268484.8627,0,140931.7064,1994473.425,236041.0988,177795.4886,3422938.732,11.59722563,23.20637073,9.166210078,3.033573029,0,2.134295514,0,1.120323529,15.85488151,1.876386822,1.413368746,27.21033398,158174.2309,277728.6812,0,112268.6816,1.257391378,2.207778392,0,0.892469472,7759.943691,0.061686953,182870.0299,1.453708341,13759.91047,0.109383132,0,51171.17569,0,0.406780515,2000,Post
13,2803154.593,0,443259.2411,0,0,399405.6656,0,1841626.175,4627653.875,847718.5998,473083.8713,550518.6687,22.28552746,0,3.523981879,0,0,3.175338938,0,14.64122272,36.79058863,6.739498486,3.761092461,4.376711488,178494.2267,420652.158,0,405454.743,1.419057658,3.344251952,0,3.223430073,348266.3249,2.768772999,304685.0789,2.422295121,31710.58985,0.252104262,218333.1604,42060.33768,1.735783554,0.334386413,2000,Post
14,1636500.411,0,783588.4366,0,41011.63978,194927.8204,53180.24681,1389026.113,6404521.265,1276500.349,342476.4122,0,13.01098923,0,6.229916376,0,0.326062859,1.549772768,0.422809315,11.04344593,50.91911779,10.14881035,2.72285719,0,0,303832.0705,98743.72226,363328.1094,0,2.415615523,0.785061524,2.888638515,162821.8965,1.294514762,179563.6388,1.42761991,2219.9546,0.017649739,438300.4248,118257.3274,3.484705576,0.940204355,2000,Post
15,1619717.264,0,307058.5054,95898.01281,138439.3555,726705.5723,0,807697.6576,4596166.315,2954694.464,554932.6542,36742.22385,12.87802772,0,2.441356916,0.762464718,1.100701892,5.777881554,0,6.421832411,36.54314153,23.49214771,4.41215159,0.292129613,0,378223.5269,133950.0217,112244.3553,0,3.007174876,1.065008153,0.892431013,203510.0268,1.61806497,243022.9887,1.932224133,4986.965291,0.039650301,345536.4126,106985.6248,2.747286578,0.850619964,2000,Post
16,861239.836,0,81359.1458,115961.1293,0,528708.7066,0,698905.7248,4192587.912,2667093.8,1657841.268,550893.5074,6.847730231,0,0.64688773,0.922008595,0,4.203770474,0,5.557009396,33.33532636,21.20610088,13.18151959,4.380162142,0,398036.8768,0,919438.0585,0,3.16479689,0,7.310465128,955570.1672,7.597752041,370665.234,2.947164567,24901.20967,0.197989874,84189.94538,121558.3981,0.669395458,0.966512559,2000,Post
17,1834797.02,168343.9046,74172.78827,120882.5244,0,965287.1078,18319.4219,337661.0589,3960207.272,106729.2608,931569.0875,492718.3079,14.58854222,1.338508911,0.589750715,0.961141636,0,7.675035211,0.145658434,2.684756168,31.48776152,0.84860849,7.406941925,3.917622365,0,536433.776,126748.2728,1067646.927,0,4.265205746,1.00778043,8.488902106,1318038.728,10.47977702,490977.6001,3.903781929,14407.81282,0.114557078,67421.55781,95880.55983,0.53607142,0.762350048,2000,Post
18,3071179.049,149675.4241,0,18536.67517,0,468036.9688,30910.94652,257748.0752,3166202.212,2192043.05,550345.3038,539759.665,24.41968738,1.190105496,0,0.147389587,0,3.721475133,0.245780412,2.049417283,25.17523953,17.42946443,4.375928612,4.291759638,0,404710.1709,170290.1336,507252.3379,0,3.217948449,1.354018037,4.033286018,1495705.371,11.89271515,484765.5134,3.854487838,13656.96797,0.108589855,84871.7633,81229.49629,0.674835916,0.64587537,2000,Post
19,1417319.377,0,23865.88801,31145.24357,0,190878.9981,0,118699.7009,4283929.291,2651619.384,2091311.996,887729.759,11.26960222,0,0.189766025,0.247646728,0,1.517745694,0,0.94382285,34.06302055,21.08395341,16.62875334,7.058649891,0,80449.69031,0,420373.1277,0,0.639683633,0,3.342533808,556363.0245,4.423837054,260599.964,2.072121487,10769.56968,0.085632616,120542.0337,104024.6278,0.958471882,0.827136209,2000,Post
20,1342335.775,962567.5574,59402.43923,195726.2885,5269.225015,944361.0689,0,915892.065,3633843.624,2055696.967,306582.0643,1340435.31,10.67440808,7.654447644,0.472375011,1.5564379,0.041901482,7.509667559,0,7.283278774,28.89674138,16.34713811,2.437975747,10.65929536,0,0,0,95853.59149,0,0,0,0.762238757,276555.703,2.199202677,289537.267,2.302433564,23458.37198,0.186543665,73083.56087,69863.73363,0.58116886,0.555564425,2000,Post
21,2106553.241,0,40713.84206,240501.7621,0,414286.1841,97802.30741,222548.2232,2301782.466,2854271.434,253461.0292,821156.1698,16.75233279,0,0.323776213,1.912586624,0,3.294604611,0.77777137,1.769811378,18.30489024,22.6985504,2.015645,6.530232017,1917435.693,0,160664.6884,27736.62605,15.24837834,0,1.277683504,0.220575099,835161.7538,6.641611211,592082.2075,4.708524798,49336.09124,0.392344519,0,76971.14343,0,0.612111854,2000,Post
22,159150.5235,0,131726.9115,85452.93769,51441.34829,603683.0683,12263.23724,434739.009,3717010.837,5165775.265,441042.6632,173034.7387,1.265715038,0,1.047616615,0.67960234,0.409110109,4.801057015,0.097528826,3.457454546,29.56117522,41.08311609,3.507587149,1.376135409,2199.928068,631284.6842,53187.91849,83108.76912,0.017495902,5.020571093,0.423000483,0.660959301,221802.6668,1.76398396,201729.4587,1.60434288,5985.52863,0.047602568,6169.616751,126878.7531,0.04906661,1.009059488,2000,Post
23,621727.83,141702.8489,0,548760.0358,44914.94972,260667.9538,22951.59822,137655.255,3819450.561,5287557.992,250714.6867,489287.2298,4.944512344,1.126942453,0,4.364209932,0.357202159,2.073054886,0.182530772,1.094752518,30.37554303,42.05119106,1.993897978,3.891231229,292568.4801,297779.7208,0,64209.09995,2.3267552,2.368199451,0,0.510645772,404300.2698,3.215342113,295478.2905,2.349896505,5083.395882,0.040427519,0,93020.75488,0,0.739780735,2000,Post
24,538177.5957,635878.1999,17569.27976,830066.0159,31459.40131,79253.39995,0,391760.3293,4605348.874,3982432.627,309407.0014,441045.7733,4.2799482,5.056928751,0.139722664,6.601240146,0.250186201,0.630276045,0,3.115540167,36.62481452,31.67096789,2.460611421,3.507490982,114276.1705,135212.9819,0,59204.79439,0.908800541,1.075304069,0,0.470836124,388916.3278,3.092922764,351790.3019,2.797671775,3128.221782,0.024877712,66466.80591,76906.03085,0.528588497,0.611608196,2000,Post
25,1451666.8,0,0,15082.68036,0,188854.5279,71759.36223,788702.5204,6414861.981,1742975.189,1040495,61883.00125,11.54286409,0,0,0.119929263,0,1.501668392,0.570591382,6.271333064,51.00749016,13.85918981,8.273449781,0.492059936,1014590.091,419970.6711,153020.2141,299170.037,8.067468048,3.33937814,1.216733437,2.378837262,88027.56084,0.69994724,138243.0396,1.099233391,0,0,442317.5319,142193.0807,3.517068211,1.130641966,2000,Post
26,611285.8194,30780.74067,7427.217728,3313127.061,0,188228.0613,44618.85706,246908.5362,4628475.44,1201644.828,601607.0949,157488.6509,4.861318939,0.244787287,0.059065781,26.348014,0,1.496904738,0.354836458,1.963567786,36.8084693,9.556215076,4.784347798,1.252446134,1574913.82,422524.7643,334226.8503,145602.4639,12.52467853,3.360175508,2.657976458,1.1579199,1868257.632,14.85752805,452216.5408,3.596302685,26501.01002,0.21075225,0,107108.4676,0,0.851792084,2000,Post
27,2799733.482,127620.0766,444259.1178,3897942.795,58152.00509,1027565.339,0,291590.6836,913019.1744,501073.8254,89043.75864,1598315.199,22.26478281,1.014894205,3.53295513,30.99825405,0.462451791,8.171677493,0,2.318864735,7.260753122,3.984772109,0.708117383,12.71054584,511637.0341,214176.9945,150843.5178,112861.325,4.068775659,1.703235075,1.199577811,0.897525749,443514.6223,3.527034556,348056.0158,2.767903319,13532.47917,0.107616568,73336.49504,63706.50784,0.583205917,0.50662378,2000,Post
29,1628030.78,0,293219.7257,343593.1308,19705.01511,476988.9832,10399.99088,226800.8616,4157796.096,2093658.921,2352291.87,493280.8003,12.94635194,0,2.331728497,2.732305586,0.15669732,3.793089984,0.082702332,1.803555442,33.06343602,16.64909875,18.70578787,3.922645028,9114.225701,419809.976,22015.73579,341791.0439,0.072477729,3.338393698,0.175072528,2.717975113,74945.62122,0.595979143,244727.2093,1.946108525,1236.666618,0.009834164,526781.7733,54283.48987,4.189049934,0.431670686,2000,Post
30,4259767.65,311788.3736,537918.6348,329602.4049,0,1715994.985,187597.3788,129354.7133,2783027.986,577951.8314,0,492691.9086,33.87377361,2.479348559,4.277541771,2.621006159,0,13.64563291,1.491778816,1.028631755,22.13070472,4.595886702,0,3.91789777,1931182.411,245370.0942,56815.09002,103220.8752,15.35680844,1.951188822,0.451794947,0.820814854,104429.1251,0.830422886,326813.8755,2.598831706,25201.79942,0.200405308,64295.43913,37235.21327,0.51127886,0.296095301,2000,Post
